Id,routeId,nameZh,nameEn,seqNo,pgp,goBack,longitude,latitude,address,coordinate
219171,17433,嶺腳車站,Lingjiao Rail Sta.,31,0,0,121.747868,25.029964,新北市平溪區嶺腳車站(向北),"121.747868, 25.029964"
162766,17003,八連溪谷公園,Balian Xigu Park,53,,0,121.622822,25.109781,八連溪谷公園(向東),"121.622822, 25.109781"
162767,17003,信通橋,Xintong Bridge,54,,0,121.62776,25.108727,信通橋(向東),"121.62776, 25.108727"
162768,17003,善琴慈惠堂,Mingzhi Bridge,55,,0,121.628404,25.106616,善琴慈惠堂(向東),"121.628404, 25.106616"
162769,17003,八連分校,Balian Campus,57,,0,121.629567,25.101337,八連路二段(向南),"121.629567, 25.101337"
187092,16552,福隆遊客中心,Fulung Visitor Center,28,0,1,121.9427562,25.016926,新北市貢寮區興隆街36號(向南),"121.9427562, 25.016926"
184291,16877,美美新村,Meimei New Village,20,-1,0,121.484717,25.081225,仁愛街587號同向(向北),"121.484717, 25.081225"
184292,16877,慈福派出所,Cifu Police Substation,21,,0,121.48704,25.082041,新北市三重區仁愛街514號(向東),"121.48704, 25.082041"
155635,16739,萬里海水浴場,Wanli Beach,42,0,0,121.689284,25.180418,瑪鍊路28-1號(向西),"121.689284, 25.180418"
155637,16739,北基忠五街,Beiji & Zhongwu St. Intersection,44,0,0,121.68452,25.176048,北基新城忠五街16號(向北),"121.68452, 25.176048"
155638,16739,中華商海,China Sea professionals,45,0,0,121.684943,25.177192,北基新城鎷鍊路15號(向北),"121.684943, 25.177192"
155639,16739,北基大勇路,Beiji & Dayong Rd. Intersection,46,0,0,121.6820758,25.17648,北基新城大勇路15號,"121.6820758, 25.17648"
155640,16739,北基新城,Beiji Xincheng,47,0,0,121.6819148,25.175419,仁四街1號,"121.6819148, 25.175419"
155641,16739,北基大仁街,Beiji & Daren St. Intersection,48,0,0,121.683323,25.175904,孝七街4號鐵門旁,"121.683323, 25.175904"
155642,16739,中華商海,China Sea professionals,49,0,0,121.684526,25.177118,北基新城孝一街9號(向北),"121.684526, 25.177118"
155643,16739,北基忠五街,Beiji & Zhongwu St. Intersection,50,0,0,121.68436,25.176118,北基新城忠五路16號對面(向東),"121.68436, 25.176118"
155644,16739,忠福宮,Zhongfu Temple,51,0,0,121.6809868,25.17265,新北市萬里區中幅路57號(向西),"121.6809868, 25.17265"
155645,16739,六坑,Liukeng,52,0,0,121.6767258,25.169238,中幅路108號(向南),"121.6767258, 25.169238"
155646,16739,二坑,Erkeng,53,0,0,121.6736214,25.165498,新北市萬里區中福路186號,"121.6736214, 25.165498"
155647,16739,鏡湖口,Jinghukou,54,0,0,121.6680076,25.165184,內中幅路5號,"121.6680076, 25.165184"
155648,16739,錄泰廠,Lutaichang,55,0,0,121.66353,25.164217,內中幅10之1號對面(向西),"121.66353, 25.164217"
155649,16739,內中湖,Neizhonghu,56,0,0,121.65901,25.164358,內中幅39號(向西),"121.65901, 25.164358"
155650,16739,五坑,Wukeng,57,0,0,121.6560919,25.166707,台北市北投區,"121.6560919, 25.166707"
155651,16739,大坪路口,Daping Rd. Entrance,58,0,0,121.6540494,25.164656,內中幅93號,"121.6540494, 25.164656"
155652,16739,萬芳煤礦,Wanfang Coal Mine,59,0,0,121.65209,25.160808,崁腳23號,"121.65209, 25.160808"
137460,16573,民安站,Minan Stop,40,-1,1,121.4302215,25.02083833,民安東路120號(向西),"121.4302215, 25.02083833"
162770,17003,車坪寮公園,Chepingliao Park,39,0,0,121.601324,25.122366,新北市汐止區五指山產業道路(向北),"121.601324, 25.122366"
162771,17003,八連路二段430巷口,Lane 430 Sec.2 Balian Rd. Intersection,56,,0,121.628501,25.103435,八連路二段430巷口(向南),"121.628501, 25.103435"
162772,17003,雙溪口,Shuangxikou,58,,0,121.634179,25.095095,汐止區雙溪口(向東),"121.634179, 25.095095"
162773,17003,廖厝,Liaocuo,59,,0,121.637416,25.094224,汐止區廖厝(向東),"121.637416, 25.094224"
162774,17003,石潭橋,Shitan Bridge,60,,0,121.638673,25.093197,石潭橋(向東),"121.638673, 25.093197"
162775,17003,水晶山莊,Shuijing Village,61,,0,121.639611,25.086083,八連路一段(向東),"121.639611, 25.086083"
162776,17003,福興宮自強育樂中心,Fuxing Temple Ziqiang Recreation Center,62,,0,121.640369,25.083818,新北市汐止區(向南),"121.640369, 25.083818"
162777,17003,八連變電所,Balian Transformer Sta.,63,,0,121.6408778,25.080917,台北市北投區,"121.6408778, 25.080917"
162779,17003,伯爵街59巷口,Lane 59 Bojue St. Intersection,65,,0,121.638764,25.081987,伯爵街59巷口(向南),"121.638764, 25.081987"
162780,17003,伯爵街52巷口,Lane 52 Bojue St. Intersection,66,,0,121.638308,25.081027,伯爵街52巷口(向南),"121.638308, 25.081027"
191736,16581,四海站,Sihai Station,119,0,1,121.459437,24.967772,土城區石門路台北客運停車場(向北),"121.459437, 24.967772"
191740,10772,無極宮,Promise Palace,73,,1,121.496476,24.97803,興南路三段45號同向(向西),"121.496476, 24.97803"
191747,16643,平林里,Ping Lam Tsuen,4,0,0,121.85689,25.037484,平林村25號(向西),"121.85689, 25.037484"
191748,16643,平林里,Ping Lam Tsuen,29,0,1,121.85685,25.037316,平林村25號對面(向東),"121.85685, 25.037316"
191752,16123,板橋後站,Old Banqiao Sta.,66,,1,121.4597388,24.99400354,干城路10號對面(向北),"121.4597388, 24.99400354"
155653,16739,崁腳國小,Kanjiao Elementary School,60,0,0,121.649043,25.160019,新北市萬里區,"121.649043, 25.160019"
155654,16739,崁腳,Kanjiao,61,0,0,121.6459196,25.156345,崁腳150號,"121.6459196, 25.156345"
155655,16739,崁腳,Kanjiao,62,0,1,121.6458573,25.156182,崁腳150號對面,"121.6458573, 25.156182"
155656,16739,崁腳國小,Kanjiao Elementary School,63,0,1,121.64884,25.159736,崁腳62號對面(向北),"121.64884, 25.159736"
155657,16739,萬芳煤礦,Wanfang Coal Mine,64,0,1,121.652141,25.16071,崁腳23號對面,"121.652141, 25.16071"
155658,16739,大坪路口,Daping Rd. Entrance,65,0,1,121.65428,25.164627,內中幅93號對面(向北),"121.65428, 25.164627"
155659,16739,五坑,Wukeng,66,0,1,121.656239,25.166599,內中幅81號對面(向北),"121.656239, 25.166599"
155660,16739,內中湖,Neizhonghu,67,0,1,121.6588867,25.16432,內中幅39號對面,"121.6588867, 25.16432"
155661,16739,錄泰廠,Lutaichang,68,0,1,121.6634813,25.16405,內中幅10之1號,"121.6634813, 25.16405"
155662,16739,鏡湖口,Jinghukou,69,0,1,121.6681605,25.165129,新北市萬里區內中幅路5號對面,"121.6681605, 25.165129"
155663,16739,二坑,Erkeng,70,0,1,121.6737314,25.165423,新北市萬里區中幅路183號,"121.6737314, 25.165423"
155664,16739,六坑,Liukeng,71,0,1,121.676835,25.169067,中幅路108號對面(向北),"121.676835, 25.169067"
155665,16739,忠福宮,Zhongfu Temple,72,0,1,121.6809184,25.172521,新北市萬里區中幅路57號對面(向東),"121.6809184, 25.172521"
186998,17668,微星科技,Jieshou Rd. Sec. 3,29,0,0,121.4869685,25.006801,中和區板南路486號對面,"121.4869685, 25.006801"
162979,17011,毛將軍公園,Maojiangjun Park,15,0,0,121.642184,25.064857,台北市北投區,"121.642184, 25.064857"
191709,17809,二號倉庫,No.2 Warehouse,0,,0,121.501833,25.258872,新北市三芝區二號倉庫(向東),"121.501833, 25.258872"
191710,17809,埔頭坑,Putoukeng,1,,0,121.518588,25.245089,三芝區埔頭坑(向西),"121.518588, 25.245089"
191711,17809,名人文物館,Celebrity Museum,2,-1,0,121.508413,25.248615,新北市三芝區名人文物館(向南),"121.508413, 25.248615"
191712,17809,八賢活動中心,Baxian Activity Center,3,,0,121.51345,25.236433,新北市三芝區,"121.51345, 25.236433"
191713,17809,八賢十站,Baxian 10th Stop,4,,0,121.5204,25.22855,新北市三芝區,"121.5204, 25.22855"
191714,17809,德賢一路口,Dexian 1st Rd. Entrance,5,-1,0,121.5176,25.225421,新北市三芝區德賢一路口(向南),"121.5176, 25.225421"
191715,17809,木馬埕,Mumacheng,6,,0,121.5287833,25.220767,新北市三芝區,"121.5287833, 25.220767"
191716,17809,內柑宅(土匪市集),Neiganzhai,7,,0,121.53799,25.219672,內柑宅(土匪市集),"121.53799, 25.219672"
191717,17809,青山路(櫻花步道),Qingshan Rd.,8,,0,121.532976,25.221901,青山路(櫻花步道),"121.532976, 25.221901"
191718,17809,示範公墓,Charnel House,9,-1,1,121.537351,25.226434,新北市三芝區示範公墓(向北),"121.537351, 25.226434"
191719,17809,二坪頂,Erpingding,10,,1,121.537631,25.238493,三芝區二坪頂(向北),"121.537631, 25.238493"
191720,17809,龍嚴,Longyan,11,,1,121.531527,25.228458,新北市三芝區,"121.531527, 25.228458"
191721,17809,木屐寮,Mujiliao,12,-1,1,121.530419,25.225908,新北市三芝區木屐寮(向南),"121.530419, 25.225908"
191722,17809,木馬埕,Mumacheng,13,-1,1,121.528544,25.220779,新北市三芝區木馬埕(向西),"121.528544, 25.220779"
191723,17809,德賢一路口,Dexian 1st Rd. Entrance,14,-1,1,121.51775,25.225372,新北市三芝區,"121.51775, 25.225372"
191725,17809,八賢活動中心,Baxian Activity Center,16,-1,1,121.512997,25.237087,新北市三芝區八賢活動中心(向西),"121.512997, 25.237087"
191726,17809,名人文物館,Celebrity Museum,17,-1,1,121.508468,25.24848,新北市三芝區名人文物館(向北),"121.508468, 25.24848"
191728,17809,二號倉庫,No.2 Warehouse,19,,1,121.503219,25.258577,新北市三芝區(向西),"121.503219, 25.258577"
183951,17625,東湖國小,Donghu Elementary School,77,-1,1,121.381031,25.075748,新北市林口區四維路156號(向西),"121.381031, 25.075748"
199725,16734,八分寮,Bafenliao,17,0,0,121.798458,25.090698,瑞芳區傑魚里靜安路四段23號對面(向東),"121.798458, 25.090698"
199726,16734,八仙宮,Baxian Temple,18,0,0,121.795441,25.087699,瑞芳區傑魚里靜安路四段10_1號,"121.795441, 25.087699"
199727,16734,八仙宮,Baxian Temple,80,0,1,121.795448,25.087558,瑞芳區傑魚里靜安路四段10_1號對面,"121.795448, 25.087558"
199728,16734,八分寮,Bafenliao,81,0,1,121.798528,25.090849,瑞芳區傑魚里靜安路四段23號(向西),"121.798528, 25.090849"
162996,17011,民族六街口,Minzu 6th St. Intersection,33,0,0,121.629333,25.070619,汐止區民族六街口(向南),"121.629333, 25.070619"
163003,17011,白馬山莊,Baima Village,38,0,0,121.623174,25.076956,新北市汐止區忠二街2巷2-11號,"121.623174, 25.076956"
163004,17011,忠三街口,Zhong 3rd St. Entrance,39,0,0,121.624021,25.07844,忠三街5號前(向東),"121.624021, 25.07844"
163007,17011,汐湖橋口,Xihu Bridge,41,,0,121.617871,25.067322,汐止區康寧街6號(中油前)(向東),"121.617871, 25.067322"
163009,17011,經貿園區,Xiling Jingmao Square,42,,0,121.6221492,25.06660779,康寧街163號對向(向東),"121.6221492, 25.06660779"
186994,16767,松濤學園,Songtao  campus Sta.,12,,0,121.452864,25.174711,淡水區水源街二段120巷對面425425電線桿旁(向西),"121.452864, 25.174711"
162782,17003,伯爵街39巷口,Lane 39 Bojue St. Intersection,68,,0,121.638559,25.078498,汐止區伯爵街39巷1號旁(向東),"121.638559, 25.078498"
162783,17003,伯爵街12巷口,Lane 12 Bojue St. Intersection,69,,0,121.6411622,25.077019,汐止區伯爵街10巷1號旁(向東),"121.6411622, 25.077019"
162784,17003,川口橋,Chuankou Bridge,73,,0,121.648342,25.080534,新北市汐止區(向東),"121.648342, 25.080534"
162785,17003,蓬萊山莊,Penglai Village,71,,0,121.643896,25.079845,蓬萊山莊(向東),"121.643896, 25.079845"
162786,17003,連峰街口,Lianfeng St. Intersection,72,,0,121.646125,25.080622,連峰街口(向東),"121.646125, 25.080622"
162789,17003,北港溪口,Beigang Xikou,76,,0,121.649804,25.076269,汐萬路一段333巷1號前(向南),"121.649804, 25.076269"
155514,16748,自強路口,Ziqiang Rd. Entrance,21,,0,121.4888043,25.07642559,自強路四段29號同向(向北),"121.4888043, 25.07642559"
155516,16748,仁政街,Renzheng St.,23,,0,121.491691,25.078614,仁政街126號(向東),"121.491691, 25.078614"
155517,16748,福隆路,Fulong Rd.,24,,0,121.492408,25.078306,福隆路103-105號間,"121.492408, 25.078306"
155518,16748,仁愛街,Renai St.,25,-1,0,121.492197,25.079591,仁愛街331號(向西),"121.492197, 25.079591"
155537,16748,集英路,Jiying Rd.,45,,1,121.486338,25.086183,集英路62號(向東),"121.486338, 25.086183"
215905,16861,未來市社區,FutureCityCommunity,41,0,1,121.375782,25.078001,新北市林口區文化二路一段565號對面(向北),"121.375782, 25.078001"
215906,16861,林口國中側門,Linkou Junior High School,42,0,1,121.37737,25.07805,林口國中側門(向東),"121.37737, 25.07805"
215922,16863,林口區自來水公司,Linkou Taiwan Water Company,15,0,0,121.386316,25.081821,林口區自來水公司(向南),"121.386316, 25.081821"
215923,16863,中山路佳林路口,Zhongshan Rd. & Jialin Intersection,16,0,0,121.385512,25.080043,佳林路(向南),"121.385512, 25.080043"
155542,16748,仁愛街,Renai St.,50,,1,121.49228,25.079212,三重區仁愛街296號(向東),"121.49228, 25.079212"
163047,17013,國泰醫院,Qiaodong Village,35,0,0,121.6649754,25.0716573,茄苳路3-37號對向(向北),"121.6649754, 25.0716573"
163061,17013,樟樹二路口,Zhangshu 2nd Rd. Entrance,49,0,0,121.64002,25.061605,新北市汐止區(向北),"121.64002, 25.061605"
163062,17013,忠孝里活動中心,Zhongxiao Li Community Center,50,0,0,121.6397283,25.06337261,汐止區樟樹二路36號(向北),"121.6397283, 25.06337261"
186995,16767,淡江學園,Tamkang campus,13,,0,121.450658,25.174015,淡水區水源街二段66號對面(向南),"121.450658, 25.174015"
191731,17668,尖山腳,Jianshanjiao,56,0,1,121.52296,24.99076,景平路42號同向(向西),"121.52296, 24.99076"
191732,10731,辛亥路6段21巷口,Xinhai Rd. Sec.6 Lane21 Entrance,6,,0,121.552374,24.990333,辛亥路6段21巷口(向北),"121.552374, 24.990333"
143552,16651,捷運芝山站一,MRT Zhishan Sta. 1,89,,1,121.522657,25.10079595,文林路653號對面(向北),"121.522657, 25.10079595"
143553,16651,捷運芝山站(戲曲中心),MRT Zhishan Sta.(Taiwan Traditional Theatre Center),90,,1,121.52067,25.1025,北市文林路722號(向北),"121.52067, 25.1025"
143554,16651,中正高中,Zhongzheng Senior High School,91,,1,121.5172909,25.10582899,文林北路114號(向北),"121.5172909, 25.10582899"
139481,16595,新莊高中(幸福路),Xinzhuang High School(Xingfu Rd.),86,-1,1,121.445372,25.0491134,幸福路830號(向西),"121.445372, 25.0491134"
197325,16521,八里國中,Bali Junior High School,85,0,1,121.3995,25.141907,新北市八里區荖阡坑路15號(向北),"121.3995, 25.141907"
197383,16686,光榮街口,Guangrong St. Intersection,34,0,1,121.413269,25.004148,樹林區保安街二段215號前(向東),"121.413269, 25.004148"
122404,16405,中正板南路口,Zhongzheng & Bannan Intersection,32,0,1,121.497116,24.99394,新北市中和區中正路196號(向西),"121.497116, 24.99394"
186999,16538,大坑一,Dakeng 1,50,0,0,121.526836,25.255587,大坑30號(向東),"121.526836, 25.255587"
187000,16538,大坑一,Dakeng 1,85,0,1,121.526839,25.255679,大坑30號(向西),"121.526839, 25.255679"
155678,16739,萬里海水浴場,Wanli Beach,81,0,1,121.68918,25.180301,瑪鍊路282號對面(向東),"121.68918, 25.180301"
155681,16739,景美里,Jingmei Village,83,0,1,121.6841,25.172043,景美路14號對面(向南),"121.6841, 25.172043"
155682,16739,磚廠,Brick Factory,84,0,1,121.6803967,25.168436,中幅13號對面,"121.6803967, 25.168436"
155683,16739,中幅,Zhongfu,85,0,1,121.6819416,25.165404,中幅24號,"121.6819416, 25.165404"
155684,16739,新北市界(萬里區),New Tiapei City Line(Wanli Dist.),86,0,1,121.685633,25.164892,中幅7號(向東),"121.685633, 25.164892"
163070,17013,興福里,Xingfu Village,59,0,0,121.634742,25.067918,汐止區福德二路28號(向南),"121.634742, 25.067918"
163071,17013,大汐止百貨,Daxizhi Department Stores,60,0,0,121.632409,25.066101,福德二路102號同向(向西),"121.632409, 25.066101"
163078,17013,南陽街口,Nanyang St. Intersection,4,,0,121.625135,25.064363,汐止區福德二路341號對面(向西),"121.625135, 25.064363"
163080,17013,南陽街120巷口,Lane 120 Nanyang St. Intersection,6,,0,121.624253,25.060294,台北市北投區,"121.624253, 25.060294"
163081,17013,環河里,Huanhe Li,7,,0,121.62589,25.05923,福德一路446號同向(向北),"121.62589, 25.05923"
163083,17013,大樹木業,Dashu Wood Co.,9,,0,121.630064,25.062346,大樹工業,"121.630064, 25.062346"
143555,16651,文林國小,Wenlin Elementary School,92,,1,121.51507,25.10754,文林北路200號北側候車亭旁(向北),"121.51507, 25.10754"
143556,16651,石牌,Shipai,93,,1,121.5117787,25.1104479,文林北路296號同向(向北),"121.5117787, 25.1104479"
157441,16780,民主水口公王廟,Minzhu Shuikou Gongwang Temple,5,-1,0,121.50738,25.276512,新北市三芝區,"121.50738, 25.276512"
157442,16780,八仙宮,Baxian Temple,6,,0,121.500782,25.272396,三芝區番社路(向西),"121.500782, 25.272396"
157443,16780,大田寮,Datianliao,8,,0,121.4889167,25.269083,新北市三芝區,"121.4889167, 25.269083"
157444,16780,三棧橋,Sanzhan Bridge,9,,0,121.48635,25.265767,新北市三芝區,"121.48635, 25.265767"
186937,17699,魚行社區,Yuxing Community,13,0,0,121.8698925,25.032062,新北市雙溪區魚行社區(向東),"121.8698925, 25.032062"
157453,16782,福德七鄰,Neighborhood 7 Fude,1,,0,121.5053833,25.243133,新北市三芝區,"121.5053833, 25.243133"
157454,16782,福德十五站,Fude 15 Stop,2,-1,0,121.511546,25.231614,新北市三芝區,"121.511546, 25.231614"
157456,16782,店子里七鄰,Neighborhood 7 Dianzi Village,4,-1,0,121.504216,25.205924,新北市三芝區,"121.504216, 25.205924"
157457,16782,三板橋,Sanban Bridge,5,,0,121.5183333,25.20735,新北市三芝區,"121.5183333, 25.20735"
157458,16782,福惠宮,Fuhui Temple,6,,0,121.518224,25.215018,三芝區福惠宮(向西),"121.518224, 25.215018"
157459,16782,金母宮,Jinmu Temple,7,,0,121.521136,25.215099,三芝區金母宮(向西),"121.521136, 25.215099"
157461,16782,福德十五站,Fude 15 Stop,9,-1,0,121.511637,25.231643,新北市三芝區福德十五站(向北),"121.511637, 25.231643"
157462,16782,福德七鄰,Neighborhood 7 Fude,10,-1,0,121.504912,25.243797,新北市三芝區福德七鄰(向西),"121.504912, 25.243797"
157919,16824,楓林路,Fenglin Rd.,3,,0,121.5404,25.281133,台北市北投區,"121.5404, 25.281133"
157920,16824,雙園長青安養院,shuang yuan chang qing hu li zhi jia,4,-1,0,121.546235,25.268174,石門區雙園長青安養院(向東),"121.546235, 25.268174"
157921,16824,龍虎山寶壇,Longhushan Temple,5,,0,121.5428245,25.28885,台北市北投區,"121.5428245, 25.28885"
157924,16825,大丘田,Daqiutian,1,,0,121.548026,25.282853,石門區大丘田(向東),"121.548026, 25.282853"
157925,16825,樹仔下,Shuzaixia,2,,0,121.549597,25.275114,新北市石門區,"121.549597, 25.275114"
202116,16958,獅頭,Shitou,16,0,0,121.903839,25.020664,貢寮區長泰路獅頭(向東),"121.903839, 25.020664"
157771,16808,草里,Caoli,6,,0,121.606481,25.28038,草里新巴士(向北),"121.606481, 25.28038"
157774,16808,乾華(核一廠),Qianhua,7,-1,0,121.5914,25.290445,新北市石門區乾華(核一廠)(向南),"121.5914, 25.290445"
157776,16808,石門區公所,Shimen District office,0,-1,0,121.567506,25.291451,石門區石門區公所(向西),"121.567506, 25.291451"
157780,16809,乾華國小,Qianhua Elementary School,3,,0,121.592318,25.269629,乾華國小(向東),"121.592318, 25.269629"
157788,16810,草里,Caoli,1,,0,121.606478,25.280995,草里新巴士(向南),"121.606478, 25.280995"
157789,16810,草埔尾,Caopuwei,6,,0,121.602874,25.265315,石門區草埔尾(向南),"121.602874, 25.265315"
157790,16810,五爪崙(竹子湖),Wuzhualun(Zhuzihu),3,,0,121.616081,25.256083,五爪崙(竹子湖)(向西),"121.616081, 25.256083"
157791,16810,飛彈營,Feidan Camp,4,,0,121.620924,25.25826,金山區飛彈營(向北),"121.620924, 25.25826"
157792,16810,妙濟寺,Miaoji Temple,8,,0,121.592183,25.2547,妙濟寺(向西),"121.592183, 25.2547"
157795,16810,乾華(核一廠),Qianhua,9,-1,0,121.591577,25.290474,新北市石門區乾華(核一廠)(向北),"121.591577, 25.290474"
158315,16847,聯合醫院中興院區,TCUH Zhongxin Branch,2,0,0,121.5092776,25.05025178,鄭州路145號對向(向東),"121.5092776, 25.05025178"
158317,16847,臺北車站(鄭州),Taipei Main Sta. (Zhengzhou),3,0,1,121.5171976,25.04849719,捷運臺北車站M1出口~臺北車站北1門(向東),"121.5171976, 25.04849719"
214900,16810,阿里荖坑,Alilaokeng,2,0,0,121.607077,25.274271,阿里荖坑六鄰(向南),"121.607077, 25.274271"
214892,16811,何宅聚落,Ho Settlement,5,0,0,121.598124,25.270044,何宅聚落(向南),"121.598124, 25.270044"
214875,16812,石門國中, ,1,0,0,121.56452,25.291188,石門國中(向西),"121.56452, 25.291188"
214876,16812,乾華國小,Qianhua Elementary School,5,0,0,121.592067,25.269856,乾華國小(向西),"121.592067, 25.269856"
157926,16825,豬槽潭,Zhucaotan,3,,0,121.552601,25.26055,新北市石門區,"121.552601, 25.26055"
214930,16828,石門區公所,Shimen District office,9,0,0,121.5668883,25.290961,新北市石門區石門區公所(向東),"121.5668883, 25.290961"
214931,16828,舊十八王公,Old Shibawanggong,10,0,0,121.586377,25.291951,舊十八王公(向東),"121.586377, 25.291951"
157931,16826,石橫公路,Shiheng Highway,2,,0,121.5371032,25.283931,新北市石門區,"121.5371032, 25.283931"
157935,16826,嘉祿工業,Karo's Industria,6,,0,121.518724,25.273321,嘉祿工業(向西),"121.518724, 25.273321"
157945,16827,青山橋,Qingshan Bridge,4,,0,121.5565236,25.249483,新北市石門區,"121.5565236, 25.249483"
157946,16827,青山瀑布,Qingshan Waterfall,5,,0,121.5594246,25.247111,新北市石門區,"121.5594246, 25.247111"
157947,16827,尖山湖頂,Jianshan Huding,6,,0,121.5649499,25.241978,新北市石門區,"121.5649499, 25.241978"
157952,16828,嘉祿工業,Karo's Industria,2,,0,121.5189958,25.272987,嘉祿工業(向東),"121.5189958, 25.272987"
38310,10753,賴仲坑,Laizhongkeng,101,-1,1,121.6294872,25.0088091,北深路一段151號同向(向南),"121.6294872, 25.0088091"
158323,16849,馬偕醫院,Mackay Memorial Hospital,34,,1,121.460188,25.139294,淡水區馬偕醫院院區內(向東),"121.460188, 25.139294"
158325,16849,獅仔頭,Baoxie Temple,39,,1,121.455533,25.109502,成泰路四段39號同向(向南),"121.455533, 25.109502"
156734,16763,溪口4號,No. 4 Xikou,29,,0,121.453572,25.237801,台北市北投區,"121.453572, 25.237801"
156735,16763,招呼站,Temporary Stop,30,,0,121.4523333,25.23975,淡水區招呼站(向西),"121.4523333, 25.23975"
155047,16740,金山鐵店,Jinshan Iron Stores,39,-1,0,121.70754,25.141703,基金一路189號(向東),"121.70754, 25.141703"
38541,10772,國興路口,Guoxing Rd. Entrance,45,,1,121.5083161,25.02562156,中華路二段518號同向(向南),"121.5083161, 25.02562156"
156736,16763,慈玄宮,Cixuan Temple,31,,0,121.45158,25.240164,台北市北投區,"121.45158, 25.240164"
156742,16763,賢孝里社區公園,Xianxiao Village Community Park,37,,0,121.4532967,25.23266,台北市北投區,"121.4532967, 25.23266"
156744,16763,聖賢宮,Shengxian Temple,39,,0,121.4484833,25.223883,台北市北投區,"121.4484833, 25.223883"
156749,16763,牛埔路口,Niupu Rd. Entrance,44,,0,121.448964,25.218342,新北市淡水區牛埔路口(向東),"121.448964, 25.218342"
156750,16763,田中央,Tianzhongyang,46,,0,121.4457258,25.217894,新北市淡水區田中央(向西),"121.4457258, 25.217894"
156751,16763,前洲子二,Qianzhouzi 2,47,,0,121.4431333,25.218733,淡水區前洲子二(向東),"121.4431333, 25.218733"
156754,16763,興仁里,Xingren Village,48,,0,121.45155,25.219933,台北市北投區,"121.45155, 25.219933"
156757,16763,義山油行,Yishan Oil,51,,0,121.448242,25.204377,台北市北投區,"121.448242, 25.204377"
156758,16763,松江工廠,Songjiang Factory,52,,0,121.4463013,25.208066,新北市淡水區(向西),"121.4463013, 25.208066"
156759,16763,濟明宮,Jiming Temple,53,-1,0,121.445022,25.210705,新北市淡水區濟明宮(向西),"121.445022, 25.210705"
156760,16763,泓安醫院,Hongan Hospital,54,,0,121.4389333,25.211783,台北市北投區,"121.4389333, 25.211783"
156762,16763,松江工廠,Songjiang Factory,56,,0,121.446241,25.207906,新北市淡水區(向東),"121.446241, 25.207906"
156763,16763,天皇太子宮,Tianhuang Taizi Temple,57,-1,0,121.443161,25.205584,淡水區天皇太子宮(向西),"121.443161, 25.205584"
156766,16763,義山里2鄰,Neighborhood 2 Yishan Village,60,,0,121.4480022,25.200093,台北市北投區,"121.4480022, 25.200093"
156768,16763,甕仔雞,Wengzaiji,62,,0,121.44617,25.19321,新北市淡水區甕仔雞(向東),"121.44617, 25.19321"
187172,16775,美滿社區,Meiman Community,111,0,1,121.445604,25.178083,新北市淡水區(向西)           ,"121.445604, 25.178083"
187175,16775,衛生所,Health Center,114,0,1,121.4409324,25.173667,新北市淡水區(向南)      ,"121.4409324, 25.173667"
157488,16786,錫板智成堂,Zhicheng Temple,1,,0,121.4795167,25.257683,新北市三芝區,"121.4795167, 25.257683"
157489,16786,黑得公,Heidegong,2,,0,121.502645,25.239802,新北市三芝區,"121.502645, 25.239802"
157491,16786,福音山,Fuyinshan,4,,0,121.5046167,25.2238,新北市三芝區,"121.5046167, 25.2238"
157492,16786,興華派出所,Xinghua Police Sta.,5,-1,0,121.501683,25.204647,新北市三芝區北新路45號(向西),"121.501683, 25.204647"
157493,16786,台安醫院,Adventist Hospital,6,,0,121.4974167,25.2055,新北市三芝區,"121.4974167, 25.2055"
157965,16829,富基茶園,Fuji Tea Garden,7,,0,121.5428217,25.270368,新北市石門區,"121.5428217, 25.270368"
157969,16830,富貴角燈塔,Fugui Cape Lighthouse,1,,0,121.539208,25.289759,富基漁港路口候車亭對面(向南),"121.539208, 25.289759"
157977,16830,崁子腳,Kanzijiao,7,-1,0,121.534276,25.288474,新北市石門區崁子腳(向北),"121.534276, 25.288474"
186931,17699,平水,Pingshui,4,0,0,121.812641,25.020868,基福公路上(向東),"121.812641, 25.020868"
186934,17699,雙溪高中,Shuangx High School,10,0,0,121.8632781,25.034764,新北市雙溪區,"121.8632781, 25.034764"
157210,16774,美滿社區,Meiman Community,5,,0,121.4454456,25.177847,北新路38號(向北),"121.4454456, 25.177847"
157213,16774,福德宮,Fude Temple,8,,0,121.451185,25.179717,新北市淡水區北新路196號(向北),"121.451185, 25.179717"
157214,16774,水源街二段路口,Sec. 2 Shuiyuan St. Entrance,11,,0,121.4572271,25.176069,台北市北投區,"121.4572271, 25.176069"
157215,16774,水源街二段210號,No. 210 Sec. 2 Shuiyuan St.,12,,0,121.4595297,25.176503,台北市北投區,"121.4595297, 25.176503"
157216,16774,水源街二段346巷口,Lane 346 Sec. 2 Shuiyuan St. Entrance,13,,0,121.4641437,25.175422,台北市北投區,"121.4641437, 25.175422"
157217,16774,淡江農場,Danjian Farm,14,,0,121.4656544,25.176218,台北市北投區,"121.4656544, 25.176218"
157218,16774,湖內,Hunei,15,,0,121.46705,25.179017,淡水區湖內(向東),"121.46705, 25.179017"
157219,16774,林氏宗親會,Lin Family,16,,0,121.46042,25.178523,新北市淡水區林氏宗親會(向西),"121.46042, 25.178523"
157220,16774,田心,Tianxin,17,,0,121.457633,25.179083,新北市淡水區田心(向北),"121.457633, 25.179083"
