name,star,comment,class,address,latitude,longitude
小魔女甜水舖,5,49,冰品飲料店,台北市內湖區內湖路一段285巷59弄19號1 樓,25.0837698,121.5674477
MetooTEA,5,10,冰品飲料店,台北市內湖區瑞光路76巷69號1樓,25.0701602,121.580423
季緣 CHI YUAN | Authentic Taiwanese Tea | 內湖店,4.7,78,冰品飲料店,台北市內湖區瑞光路311號,25.0760218,121.57571
豆燕山－民權店,4.6,12,冰品飲料店,台北市內湖區民權東路六段90巷5弄2號號 旁,25.0682747,121.5862063
沁茶悅(內湖瑞光店),4.4,39,冰品飲料店,台北市內湖區瑞光路291號,25.075698,121.576455
喫茶小鋪 IKEA內湖店,3.4,48,冰品飲料店,台北市內湖區舊宗路一段128號1樓,25.061121,121.578101
永康餐飲股份有限公司,5,3,冰品飲料店,台北市內湖區瑞光路108號,25.0719048,121.5807996
美好食光-早午餐晚餐,4.5,48,冰品飲料店,"樓, No. 24號文德路90巷內湖區台北市114",25.076957,121.582521
貢茶 內湖瑞光店,4.2,105,冰品飲料店,台北市內湖區瑞光路289號1樓,25.0755228,121.5764091
布萊恩紅茶-內湖瑞光店,3.4,33,冰品飲料店,台北市內湖區瑞光路317號,25.0763188,121.5752868
米塔黑糖-內湖店,4,39,冰品飲料店,台北市內湖區瑞光路297號,25.0756109,121.5763399
逃花園瑞光店,3.6,11,冰品飲料店,台北市內湖區瑞光路309號,25.076021,121.575818
緣味 Yuanway (花草茶飲/手作珍珠),5,114,冰品飲料店,台北市內湖區文德路90巷20號,25.0772067,121.5823053
春水堂 西湖店,3.9,1,中式茶館,沒有地址,25.0802333,121.5676417
霜江茶行(內湖大潤發店),1.7,35,無酒精飲料店,台北市內湖區舊宗路一段188號,25.0623069,121.5757088
銘鋪,0,0,冰品飲料店,沒有地址,25.0687621,121.5862749
MetooTEA,5,10,冰品飲料店,沒有地址,25.0701602,121.580423
小獅堂,5,1,冰品飲料店,台北市內湖區石潭路151號B1,25.0641192,121.5891474
1,4.2,21,珍珠奶茶,台北市內湖區新明路67號,25.0603417,121.5910369
藍室 Blueroom,4.9,359,珍珠奶茶,台北市內湖區江南街95號,25.0767954,121.5769383
碧山草莓園,4.1,399,冰品飲料店,台北市內湖區碧山路47-12號,25.103532,121.589211
香芋圓,4.2,31,冰品飲料店,台北市內湖區內湖路二段255號之1號,25.0819942,121.5898548
賀飲料 桂花烏梅湯,5,35,無酒精飲料店,台北市內湖區內湖路一段591巷11弄2號,25.0814615,121.5735358
武林茶東湖麥琪喵喵店,3.7,36,珍珠奶茶,台北市內湖區東湖路118號,25.068108,121.616193
心樂園,4.4,108,冰品飲料店,台北市內湖區康寧路三段52號,25.0717562,121.6088346
茶涎南港店,4.6,95,冰品飲料店,台北市南港區興華路111號,25.0565787,121.6058596
彩虹蛙-冰沙鬆餅店,4.9,9,冰品飲料店,台北市南港區興華路143號,25.057588,121.605637
不夜侯製茶所(南港店),4.5,317,冰品飲料店,台北市南港區南港路二段6號1樓,25.0544439,121.6060012
CoCo都可（興華店）,4.1,148,冰品飲料店,台北市南港區興華路105號,25.0563922,121.6058825
孝廉的茶店,4.6,33,冰品飲料店,台北市南港區興中路44巷30號,25.0558107,121.6060604
迷客夏Milksha 臺北南港站前店,4,99,冰品飲料店,台北市南港區興華路91號1樓,25.0557946,121.605967
紅茶洋行-南港店,3.9,27,冰品飲料店,台北市南港區興華路10號,25.0546268,121.6059474
茶聚CHAGE台北南港店,4.1,119,冰品飲料店,台北市南港區南港路二段38巷6之3號,25.0549037,121.6047016
Samro 暹羅王國奶茶俱樂部-饒河總店,4.6,60,冰品飲料店,台北市松山區饒河街125號,25.050474,121.5744725
茶果in （Tea and Juice in),4.9,80,冰品飲料店,台北市松山區饒河街No. 225號,25.0509683,121.5768121
COMEBUY_台北松山饒河店,4.8,272,冰品飲料店,台北市松山區八德路四段687號,25.0501777,121.5764259
蔗家店 (松山饒河店）開放加盟中,4.6,129,冰品飲料店,台北市松山區八德路四段669號,25.050099,121.5759046
朱老三綠豆沙(饒河街),5,7,冰品飲料店,台北市松山區饒河街162號,25.0504504,121.5758873
50嵐 饒河店,4.1,236,冰品飲料店,台北市松山區八德路四段777號,25.0512463,121.5782476
就是juice酪梨牛奶,4.3,15,冰品飲料店,台北市松山區饒河街185號正對面,25.0507113,121.5758879
美月號經典食品,5,1,冰品飲料店,台北市松山區饒河街162號,25.0504926,121.5759718
兄弟飲品,4.3,12,冰品飲料店,台北市松山區饒河街82號,25.0503257,121.5739842
開冰室,5,62,冰品飲料店,台北市南港區八德路四段911號,25.0511433,121.5812589
手作芋頭牛奶,3,5,冰品飲料店,台北市松山區饒河街,25.0504698,121.5739564
五桐號WooTea台北饒河店,3.8,158,冰品飲料店,台北市松山區八德路四段773號,25.0511852,121.5780635
越香甜越式飲品專賣店,5,27,冰品飲料店,台北市松山區饒河街136號,25.0503835,121.5752532
日出客棧－饒河店,2.6,16,冰品飲料店,台北市松山區饒河街182號,25.0509104,121.5771988
冰豆,4.6,14,冰品飲料店,台北市松山區饒河街169號,25.0505727,121.5754545
丹芳仙草,3.2,127,冰品飲料店,台北市松山區饒河街194號,25.0506973,121.5768012
楊氏古早味飲品 Yang's Beverage Shop,5,10,冰品飲料店,台北市松山區饒河街152號,25.0504477,121.5756589
泡泡果樹,3.8,5,冰品飲料店,台北市松山區饒河街231號,25.0509013,121.5770075
進發家 台北饒河店,4.2,246,冰品飲料店,台北市松山區饒河街39號,25.0502189,121.5725769
飲爆飲料吧,3.7,22,冰品飲料店,台北市松山區饒河街226號,25.0507483,121.5774953
美美余紅茶鮮乳,3.9,11,冰品飲料店,台北市松山區饒河街253號,25.051007,121.5775409
西哥木瓜牛奶 台北饒河總店,4.3,161,冰品飲料店,台北市松山區饒河街153號前路中攤位,25.0505754,121.5750543
可不可熟成紅茶-松山饒河店,4.3,226,冰品飲料店,台北市松山區饒河街41號,25.0502003,121.5725979
麻古茶坊松山車站店,3.2,202,冰品飲料店,台北市信義區松山路11號B1,25.0491901,121.5782994
水雲堂-內湖行善店,3.8,111,冰品飲料店,台北市內湖區行善路25巷1弄9-2號,25.0567098,121.5764528
小柴豆花,4.4,5,冰品飲料店,台北市內湖區行善路25巷1弄7號,25.0564911,121.5761594
橘子工坊總店,0,0,冰品飲料店,台北市內湖區環山路一段24巷2號,25.0844386,121.5652089
紐爾茶苑,4.3,64,冰品飲料店,台北市內湖區內湖路一段273號,25.0825038,121.5657444
貢茶 台北西湖店,4.5,76,冰品飲料店,台北市內湖區內湖路一段323巷1弄1號,25.0824299,121.5680495
飲料鮮生,5,1,飲料,台北市內湖區內湖路一段283之5號83室,25.0824008,121.5666125
龜記茗品_後山埤店,3.6,188,冰品飲料店,台北市南港區中坡南路5號,25.0440409,121.5823788
滿初來豆花冰品,4.3,34,冰品飲料店,台北市南港區玉成街14-5號,25.0505549,121.5813414
松濠和式鍋物專賣,4.2,194,冰品飲料店,"號1樓, No. 6康寧路三段75巷內湖區台北市114",25.0722417,121.6091287
桶神滷味 (內湖金龍店),4.8,544,冰品飲料店,台北市內湖區金龍路118號,25.0855911,121.5905225
CoCo都可 內湖成功店,4.1,173,珍珠奶茶,台北市內湖區成功路四段59-1號,25.0818584,121.5923491
自己來紅茶鮮乳 內湖麗山店,5,16,冰品飲料店,台北市內湖區內湖路一段437巷6號,25.0819568,121.5721312
可不可熟成紅茶-新北八里店,4.5,48,冰品飲料店,新北市八里區中山路二段431號,25.1459788,121.3969867
CoCo都可 八里店,4.2,271,珍珠奶茶,新北市八里區中山路二段397號,25.1467001,121.3981084
馬祖奶茶-八里中山店（珍珠奶茶手搖飲料店）,5,403,冰品飲料店,新北市八里區中山路二段379號1樓,25.1468941,121.3985084
好了啦-紅茶冰(八里訊塘店),0,0,冰品飲料店,新北市八里區訊塘路27之1號,25.1455515,121.3976248
清玉手調原味茶 (新北八里店),4,49,冰品飲料店,新北市八里區中山路二段468號,25.14724,121.398915
50嵐 八里店,4.1,337,冰品飲料店,新北市八里區中山路二段341號,25.1472493,121.3994188
渴慕茶苑,4.8,64,冰品飲料店,新北市八里區中山路二段203號,25.1496343,121.4041097
貓頭鷹茶森林-八里店,5,23,冰品飲料店,新北市八里區中山路二段446號1樓,25.1474793,121.3993372
紅茶洋行-八里中山店,4.1,52,冰品飲料店,新北市八里區中山路二段76號對面 非洗book 24H自助洗車場外,25.1558716,121.4086749
十丈波紅茶新北八里店,4.4,13,飲品分銷商,新北市八里區訊塘路27號,25.1455269,121.3976183
自己來紅茶鮮乳-八里入江店,3.9,7,無酒精飲料店,新北市八里區中山路二段283號,25.1485459,121.4017742
CoCo都可 八里2店,4.5,248,冰品飲料店,新北市八里區龍米路一段152號,25.125918,121.4528468
百珍青草茶,4.6,22,冰品飲料店,新北市八里區龍米路二段166號,25.158164,121.4348983
林泉青草茶,4,51,冰品飲料店,新北市八里區渡船頭街21巷27號,25.1595863,121.4340061
阿娘喂! 廖老大連鎖茶坊-八里挖仔尾店,4.5,28,冰品飲料店,新北市八里區中山路一段276號,25.1598073,121.4138871
好了啦紅茶冰(八里中山店),4.1,10,冰品飲料店,新北市八里區中山路一段282號,25.1597315,121.4137626
合鴻冰品有限公司(八里廠),4.2,5,冰品飲料店,新北市八里區觀海大道268號,25.1622345,121.4150329
珍茶圓,4.9,102,冰品飲料店,新北市八里區觀海大道105號1樓,25.1618158,121.42591
泰國?遇 泰式奶茶專賣店 八里店-八里特色茶飲|人氣飲料|必喝飲料|人氣茶飲|消暑飲品|在地推薦飲料,4.9,85,冰品飲料店,新北市八里區訊塘路1號,25.1445359,121.3981593
舞茶道茶飲連鎖 (台北八里店),4.5,48,冰品飲料店,新北市八里區中山路二段472號,25.1472115,121.3988309
檸芒芒 法式果醬剉冰,1,1,冰品飲料店,新北市八里區中山路一段157巷16號,25.1583751,121.4128443
好了啦超大杯（八里商港店),4.5,2,冰品飲料店,新北市八里區商港七路1號,25.1475372,121.3992982
COMEBUY_八里中山,4.7,214,冰品飲料店,新北市八里區中山路二段365號,25.1470299,121.3988
清心福全八里中山店--珍珠奶茶手搖飲專賣店,3.5,164,珍珠奶茶,新北市八里區中山路二段181號,25.150269,121.4050177
阿媽的酸梅湯,3.8,5,冰品飲料店,新北市八里區渡船頭街,25.1587781,121.4350916
蘭陽古早冰品,4.9,46,冰品飲料店,新北市八里區商港七路3號,25.1476383,121.3992734
福蔭涼品｜手工豆花.刨冰.雪花冰.三色布丁.紅豆湯.燒仙草.飲品（八里左岸渡船頭）,4.7,89,冰品飲料店,新北市八里區龍米路二段196號,25.1585499,121.4337846
力嗨熊LiHi Bear,5,602,冰品飲料店,新北市八里區渡船頭街21巷6號,25.1589948,121.4346476
迷客夏Milksha 新北八里店,2.5,13,冰品飲料店,新北市八里區中山路二段510號,25.1468703,121.3980003
老牛豆花嫩仙草,2.3,27,冰品飲料店,新北市八里區渡船頭街21巷26號,25.1595332,121.4341217
阿宗芋冰城&曾記花生捲,4.2,11,冰品飲料店,新北市八里區渡船頭街21巷28號,25.1590534,121.4344741
八里左岸阿媽酸梅湯,5,2,冰品飲料店,新北市八里區華城一路2-1巷19號,25.1584449,121.4347317
杜芳子古味茶鋪-八里龍米店,4.7,25,冰品飲料店,新北市八里區龍米路一段189號,25.1308127,121.4513043
?物語豆花?剉冰、雪花冰、燒仙草、紅豆湯、燒麻糬?,4.6,64,冰品飲料店,新北市八里區中華路二段568號,25.1448629,121.398626
彩虹雪花甜品屋-富鈺冰果室,4.2,177,冰品飲料店,新北市八里區龍米路三段58-3號,25.1591145,121.4242086
清心福全八里龍米店--珍珠奶茶手搖飲專賣店,3.6,80,珍珠奶茶,新北市八里區龍米路一段206號,25.128137,121.4520271
開心蔬果園,4.3,17,冰品飲料店,新北市八里區中山路二段290號,25.1506431,121.4049192
Sweety House 品甜甜品坊,5,3,冰品飲料店,新北市八里區龍米路二段140巷17號,25.155944,121.438088
彤皓 手工冰棒x綠豆沙牛奶/紅豆湯/車輪餅,4.9,75,冰品飲料店,新北市八里區中山路二段379號,25.1468941,121.3985084
佑威專業檳榔,5,6,冰品飲料店,新北市淡水區淡海路1號,25.17821,121.4240987
古早味涼水,5,7,冰品飲料店,新北市淡水區仁愛街1巷,25.170475,121.445671
鮮茶道-淡水老街門市,3.7,61,冰品飲料店,新北市淡水區中正路49號,25.169433,121.442088
紅茶冰‧酸梅冰,4.7,40,冰品飲料店,新北市淡水區建設街1號,25.1719279,121.4388583
18味涼茶,3.7,3,冰品飲料店,新北市淡水區中正路170-198號,25.1699032,121.4404507
十八味高級草本茶-台北福佑總店,4.6,33,冰品飲料店,新北市淡水區中正路192號,25.1700889,121.4401466
可不可熟成紅茶-淡水清水店,3.6,197,冰品飲料店,新北市淡水區清水街32號,25.170437,121.4447723
渡口茶飲TheDoo,4.3,176,冰品飲料店,新北市淡水區中正路5巷26號,25.1690298,121.4423064
十二韻淡水英專店,3.8,80,冰品飲料店,新北市淡水區英專路30號,25.1700467,121.4456195
壺雅堂紅茶店｜淡水飲料店｜在地美食｜推薦手搖飲｜人氣飲料｜外送飲料,4.7,105,冰品飲料店,新北市淡水區水源街一段80號,25.1721881,121.445623
竹東客家仙草,4.3,3,冰品飲料店,新北市淡水區環河道路,25.1693768,121.4405222
NT19水碓店,4.1,18,冰品飲料店,新北市淡水區中山北路一段70號,25.1759211,121.4422492
茶聚CHAGE淡水清水店｜香片領導品牌＿淡水手搖飲料店外帶外送加盟推薦、淡水在地美食飲料,4.4,19,冰品飲料店,新北市淡水區清水街22號,25.1704348,121.4450269
COMEBUY_淡水沙崙,4.5,193,冰品飲料店,新北市淡水區沙崙路158-6號,25.1831717,121.4239096
Mr.Wish 淡水老街店_鮮果茶玩家｜超人氣手搖飲｜推薦飲品｜必喝飲料｜飲料｜淡水老街｜淡水美食,4.1,98,冰品飲料店,新北市淡水區三民街12號,25.1715407,121.4389478
蜂蜜皇后 水碓旗艦店-淡水飲料店｜必喝飲料店｜推薦手搖飲｜人氣飲料｜外送飲料,4.9,127,冰品飲料店,新北市淡水區中山北路一段92號,25.1762924,121.4425196
11號茶飲,0,0,冰品飲料店,新北市淡水區中正路11巷11號,25.1708209,121.438233
好了啦超大杯紅茶冰（大忠店）,5,5,冰品飲料店,新北市淡水區大忠街96號,25.1767305,121.4453119
五桐號WooTea 新北淡水英專店,3.4,93,冰品飲料店,新北市淡水區英專路62號,25.1709945,121.4457664
雅淳水果茶-淡水老街店,4.7,122,冰品飲料店,新北市淡水區公明街15號,25.1692791,121.4428596
紅茶洋行【淡大店】,4.5,55,冰品飲料店,新北市淡水區水源街二段116號,25.1743846,121.4527487
COMEBUY_淡水中正,4.1,209,冰品飲料店,新北市淡水區中正路45號,25.1695196,121.4420172
醣太厚-白木耳燉研所（淡水老街店）,5,408,冰品飲料店,新北市淡水區公明街77號,25.1684451,121.4439998
萬波淡水英專店,3.2,122,冰品飲料店,新北市淡水區清水街3號,25.1703035,121.4450692
茶之漾,4.5,273,冰品飲料店,新北市淡水區清水街7號之 1 號,25.1703099,121.4449464
享茶,5,4,冰品飲料店,新北市淡水區水源街一段101號,25.1721955,121.4460269
50嵐 淡水英專店,3.6,229,冰品飲料店,新北市淡水區清水街1-10號,25.1703376,121.4453166
永玉茶飲,4.9,83,冰品飲料店,新北市淡水區水源街一段74號1樓,25.1721844,121.4453158
十三張黑糖剉冰/傳統豆花,4.3,142,冰品飲料店,新北市淡水區民族路31巷8號,25.1363199,121.4626364
迷客夏Milksha 新北英專店,4.2,34,冰品飲料店,新北市淡水區英專路24號1樓,25.1698519,121.445644
龜記茗品 淡水英專店,4,223,冰品飲料店,新北市淡水區英專路14號,25.1695862,121.4455538
可不可熟成紅茶-淡水竹圍民族店,4.2,197,冰品飲料店,新北市淡水區民族路13號,25.1369189,121.4605038
CoCo都可 淡水店,4.4,470,冰品飲料店,新北市淡水區清水街14號,25.1704957,121.4452917
蜜谷冰品淡水店,3.8,71,冰品飲料店,新北市淡水區公明街49號,25.1688733,121.4433619
珍煮丹 淡水英專店,4.8,229,冰品飲料店,新北市淡水區英專路77號,25.1714126,121.4456476
五桐號WooTea 淡水竹圍店,4,27,冰品飲料店,新北市淡水區民權路135號,25.1365137,121.4601935
李記紅茶冰-淡水英專店,4.4,26,冰品飲料店,新北市淡水區英專路98號,25.1718367,121.4458701
龜記茗品 淡水民族店,4.6,20,冰品飲料店,新北市淡水區民族路11號1樓,25.1370443,121.4604213
阿媽的酸梅湯（古早味）,3.6,28,冰品飲料店,"縣 鎮, 環河道路淡水區新北市251",25.1693332,121.4406667
好了啦,2.7,6,冰品飲料店,新北市淡水區學府路192號,25.1760647,121.4468241
TEA TOP第一味 淡水捷運店,4.3,64,冰品飲料店,新北市淡水區公明街80號,25.1681982,121.4439952
呷燒呷冷飲品店,5,619,冰品飲料店,新北市淡水區新民街164號,25.1785252,121.4370899
鮮茶道Presotea—淡水北新店｜台灣連鎖現沖茶飲專賣店｜新鮮茶葉 杯杯現沖,3.9,81,冰品飲料店,新北市淡水區北新路182巷25號,25.1775025,121.4488329
得正＃淡水英專計劃,3.6,71,冰品飲料店,新北市淡水區英專路15號,25.1695365,121.4453728
發發 淡水牧場,4.4,70,冰品飲料店,新北市淡水區英專路8-2號,25.1692222,121.4455074
可不可熟成紅茶-淡水北新店,4,115,冰品飲料店,新北市淡水區北新路155號,25.1792081,121.4499251
清心福全淡水紅樹林店-珍珠奶茶手搖飲料專賣店,4.1,92,冰品飲料店,新北市淡水區中正東路二段35號,25.1563676,121.4594018
麻古茶坊-淡水英專店,3.6,249,冰品飲料店,新北市淡水區英專路64號,25.1710077,121.4458068
七盞茶 淡水中正店,4.6,828,冰品飲料店,新北市淡水區中正路1號淡水捷運站三號櫃,25.1681666,121.4455949
牛奶皇后 (淡水店),4.3,271,冰品飲料店,新北市淡水區北新路182巷21弄5號,25.1770972,121.4487657
迷客夏Milksha 新北竹圍店,3.4,214,冰品飲料店,新北市淡水區民生路14號,25.1377475,121.4608992
美蓁現打果汁專賣店 （淡水老街店）,1.5,11,冰品飲料店,新北市淡水區中正路5巷9號,25.1690791,121.4420047
茶也 TEA too,4.1,19,冰品飲料店,新北市淡水區英專路42之2號,25.1702452,121.4457608
自己來紅茶鮮乳八里店,3.1,11,冰品飲料店,新北市八里區渡船頭街35號,25.158828,121.4350504
茶旅 新鮮手作茶飲,4.8,136,冰品飲料店,新北市淡水區大忠街163號,25.1766718,121.4483878
薡茶700cc連鎖專賣店(八里店),0,0,茶藝館,新北市 八里區訊塘路90號,25.1464034,121.3976551
老姜高山茶,5,28,茶藝館,新北市八里區中華路三段33 號,25.1428462,121.3963726
玉清境鮮茶坊 總店,4.9,227,冰品飲料店,台北市北投區中央北路一段129號,25.135032,121.499021
CoCo都可 北投中和店,4,241,冰品飲料店,台北市北投區中和街280號,25.140376,121.5004799
健康橘子工坊,4,56,冰品飲料店,台北市北投區中和街27號,25.1379367,121.5028004
唻了老弟,4.8,43,冰品飲料店,台北市北投區中央南路一段124號1樓,25.1302666,121.5009776
迷客夏 臺北北投店,3.5,256,珍珠奶茶,台北市北投區中央南路一段1號,25.1330829,121.5016116
檸夏鮮果茶飲《北投紅茶》,4.6,239,珍珠奶茶,台北市北投區光明路39號,25.1327513,121.4995605
北投本土味明泉紅茶,4.2,1,冰品飲料店,台北市北投區光明路174之2號,25.1354689,121.503112
COMEBUY_北投溫泉店,3.7,165,冰品飲料店,台北市北投區光明路115號,25.1336694,121.5019595
雙魚座紅茶,4.5,64,冰品飲料店,台北市北投區中央南路一段206號,25.1284184,121.5010975
高興無憂茶莊,4.4,417,冰品飲料店,台北市北投區大興街64號1樓,25.1304878,121.5007007
蔡家紅茶館,4.8,57,冰品飲料店,台北市北投區公?路3號1樓,25.1334438,121.50252
麻古茶坊北投中央店,3.1,109,冰品飲料店,台北市北投區中央南路一段8號,25.1329442,121.5014122
蔡元益紅茶,4,991,冰品飲料店,台北市北投區新市街15號,25.1318148,121.5018463
北投612黃金梅子茶（B區205號）,4.4,9,冰品飲料店,台北市北投區磺港路33號,25.1325523,121.5036449
李記紅茶冰-北投中央店(政戰學院旁),4.9,43,冰品飲料店,台北市北投區中央北路二段96號,25.138326,121.492165
高記茶莊,4.4,3,冰品飲料店,台北市北投區清江路25巷54號,25.1316189,121.5030572
可不可熟成紅茶-北投中和,3.5,77,冰品飲料店,台北市北投區中和街232號,25.139295,121.501616
萬波島嶼紅茶 北投光明店,3.3,75,冰品飲料店,台北市北投區光明路132-3號,25.133653,121.502196
COMEBUY_北投奇岩,3.8,48,冰品飲料店,台北市北投區三合街二段482號,25.1264667,121.5013414
COMEBUY_北投吉利,3.6,42,冰品飲料店,台北市北投區吉利街114號,25.1185069,121.5066175
清心福全北投中和店 珍珠奶茶手搖飲專賣店,3.2,90,珍珠奶茶,台北市北投區中和街331號,25.1409172,121.4997178
"甜妞古早冰, 紅茶",4.4,627,冰品飲料店,台北市北投區新市街24巷12號,25.1317871,121.5027181
迷客夏Milksha 臺北和碩店,4.3,9,冰品飲料店,台北市北投區立德路150-3號號B1,25.127349,121.4734069
50嵐 北投店,3.3,203,珍珠奶茶,台北市北投區光明路21號,25.1326535,121.4991827
玉琪咖啡茶飲Coffee & Bubble Tea-北投市場.樂活名攤,4.9,55,冰品飲料店,台北市北投區磺港路33號428攤（網球場旁D棟中繼市場,25.1314156,121.5036697
好了啦紅茶冰-北投中和,0,0,冰品飲料店,台北市北投區中和街409號,25.1435302,121.4980013
CoCo都可（北投中央北店）,3.6,194,冰品飲料店,台北市北投區中央北路二段31號,25.1366269,121.49561
多喝點,3.6,163,冰品飲料店,台北市北投區尊賢街282號,25.1178477,121.5069256
甘蔗農夫茶飲店（石牌店）,4.3,41,冰品飲料店,台北市北投區實踐街29號,25.1152017,121.5084395
清心福全北投石牌店－珍珠奶茶手搖飲料專賣店,3.9,141,冰品飲料店,台北市北投區石牌路二段99巷57號,25.118424,121.516777
好了啦紅茶冰,4.4,18,冰品飲料店,台北市北投區尊賢街245巷1號,25.1173012,121.5070171
北島茶不倦,4.3,74,冰品飲料店,台北市北投區中央北路二段397號,25.138041,121.4868459
約翰紅茶公司,4.1,202,冰品飲料店,台北市北投區裕民一路43號,25.1166591,121.5177951
Moomoo 牧牧北投光明店,4.6,128,冰品飲料店,台北市北投區光明路127號,25.13396,121.50211
CoCo都可 尊賢店,4.1,224,冰品飲料店,台北市北投區尊賢街253號,25.1181247,121.5066212
COMEBUY_石牌裕民店,3.6,120,冰品飲料店,台北市北投區裕民二路2號,25.1164955,121.5170571
七盞茶 北投中央北店,4.2,37,冰品飲料店,台北市北投區中央北路四段519號,25.1280329,121.4682786
清心福全北投自強店-珍珠奶茶手搖飲料專賣店,4.5,58,珍珠奶茶,台北市北投區自強街115號,25.1109429,121.5155346
木昂手作茶飲-北投知行店,4.6,12,冰品飲料店,台北市北投區知行路225巷21號1樓,25.1201048,121.465953
COMEBUY_台北明德,4,50,冰品飲料店,台北市北投區明德路126號,25.1100963,121.5204789
清心福全北投致遠店-珍珠奶茶手搖飲料專賣店,4.1,133,珍珠奶茶,台北市北投區尊賢街211號,25.1154066,121.5079717
50嵐 奇岩店,3.9,143,冰品飲料店,台北市北投區崇仁路一段70號,25.1265759,121.5013712
茶來張口 關渡店,3.9,70,冰品飲料店,台北市北投區大度路三段270巷69號,25.1251097,121.467131
50嵐 石牌店,3.5,256,冰品飲料店,台北市北投區裕民一路23號,25.116766,121.516964
新豐特製綿綿冰（無內用、無固定店休以臉書公告為主）,4.2,497,冰品飲料店,台北市北投區中和街47號,25.1382694,121.5023722
龜記茗品石牌店,3.9,294,冰品飲料店,台北市北投區石牌路二段124號,25.117864,121.517351
COMEBUY_石牌致遠店,3.7,95,冰品飲料店,台北市北投區致遠一路二段2號1樓,25.1107704,121.5147826
陳家剉冰,4.3,1,冰品飲料店,台北市北投區新市街22之1號,25.1321446,121.5024024
大聯盟 冷熱飲食店,4.5,26,冰品飲料店,台北市北投區中央北路三段14號,25.1383755,121.486339
茶肆北投石牌店,4,27,珍珠奶茶,台北市北投區尊賢街241巷1號1樓,25.1164429,121.5073336
清原芋圓 北投明德店,4.3,713,冰品飲料店,台北市北投區明德路121號,25.1099567,121.519982
北投紅茶-磺港店,3,54,無酒精飲料店,台北市北投區磺港路16號,25.1331457,121.5022643
清心福全 北投知行店,2.6,99,冰品飲料店,台北市北投區知行路287號,25.1216429,121.467244
鶴茶樓- 鶴頂紅茶商店(北投石牌店),3.9,80,珍珠奶茶,台北市北投區裕民一路5號,25.1168184,121.5165314
清心福全北投光明店-珍珠奶茶手搖飲料專賣店,3.3,145,無酒精飲料店,台北市北投區光明路148號,25.1342966,121.5024377
HOBE CAFE,5,249,冰品飲料店,台北市北投區立農街一段257巷10弄19號,25.1201375,121.5061102
水龜伯古早味,4.3,7,冰品飲料店,台北市北投區石牌路二段75巷8號,25.116901,121.515821
侯美國紅茶-北投市場,3.2,21,無酒精飲料店,台北市北投區中央南路一段25巷25號,25.132391,121.502018
石牌小李現打果汁,4.3,87,冰品飲料店,台北市北投區裕民一路30號,25.1165385,121.5170525
許家紅茶,4.7,15,無酒精飲料店,台北市北投區新市街30號,25.1323774,121.5029288
軟橋豆花,4.9,130,冰品飲料店,台北市北投區文林北路20號,25.1044875,121.51909
五桐號WooTea 台北北投石牌店,2.5,197,無酒精飲料店,台北市北投區石牌路二段62號,25.1161823,121.5162096
七盞茶北投石牌店,4.7,50,無酒精飲料店,台北市北投區東華街一段538號,25.114778,121.5158103
李記紅茶冰-北投知行店,4.8,11,冰品飲料店,台北市北投區知行路268號,25.12126,121.4674208
TEA館(關渡店),4.2,99,冰品飲料店,台北市北投區知行路318號,25.1226816,121.4671706
迷客夏Milksha 臺北華碩店,4.3,7,冰品飲料店,台北市北投區立德路115號3樓,25.1270049,121.4708568
祥雅茶行,5,77,茶葉店,台北市北投區中和街429號,25.1438635,121.4978282
散熱企古早味清冰／素食餐廳,4.8,23,冰品飲料店,台北市北投區中和街359號,25.141703,121.49897
茶玹,4.9,9,珍珠奶茶,台北市北投區吉利街123巷20號,25.1191703,121.5063754
紅福專業豆花冰,3.4,48,冰品飲料店,台北市北投區尊賢街241巷1號,25.1164379,121.5073345
豆漿農工作坊 北投店,4.7,3,冰品飲料店,台北市北投區崇仁路一段54號1樓,25.1269646,121.5013305
MING TEA茗茶手搖飲(明德店),3.5,42,冰品飲料店,台北市北投區明德路176號1樓,25.1112943,121.5213106
岑林綠豆沙 石牌店,4.7,35,冰品飲料店,台北市北投區裕民一路16號,25.1165732,121.5165897
傳統口味紅茶酸梅湯綠茶,4.3,7,冰品飲料店,台北市北投區光明路27號,25.1326821,121.4992316
丸太郎綜合嫩仙草,4.4,54,冰品飲料店,台北市北投區光明路132-1號,25.1335568,121.5021771
北投丁家青草茶,4.7,9,無酒精飲料店,台北市北投區磺港路30號,25.1325197,121.5029702
玖?茶舖 JiuSan TeaShop,0,0,冰品飲料店,台北市北投區育仁路57號,25.13366,121.498081
清心福全北投中央北店-珍珠奶茶手搖飲料專賣店,4.2,105,無酒精飲料店,台北市北投區中央北路四段511號,25.1281728,121.4685537
可愛地茶坊,3,1,茶葉店,台北市北投區東陽街402號,25.1123097,121.5176405
北投紅茶,3.7,156,無酒精飲料店,台北市萬華區廣州街128號,25.036463,121.5011798
丸太郎綜合嫩仙草,4.4,54,冰品飲料店,沒有地址,25.1335568,121.5021771
瀹八仙製茶公司,4.1,111,珍珠奶茶,台北市中山區錦州街346號,25.0602411,121.5392209
鮮茶道-台北延三店,3,102,冰品飲料店,台北市大同區延平北路三段47-1號,25.065164,121.5111985
侯美國紅茶（自強店）,3.2,30,無酒精飲料店,台北市北投區石牌路一段166巷136號,25.1113867,121.5157268
