brand,name,star,comment,class,address,latitude,longitude
五十嵐,50嵐 信陽店,3.6,163,冰品飲料店,台北市中正區信陽街13號,25.044775,121.516427
五十嵐,50嵐 重慶酒泉店,3.5,224,冰品飲料店,台北市大同區重慶北路三段251號,25.071468,121.514019
五十嵐,50嵐 晴光店,3.1,291,冰品飲料店,台北市中山區農安街22號,25.0648279,121.525104
五十嵐,50嵐 木新店,3.1,149,冰品飲料店,台北市文山區木新路三段158號,24.9819812,121.5612012
五十嵐,50嵐 世貿店,3.7,245,冰品飲料店,台北市信義區吳興街15號,25.0315835,121.5596595
五十嵐,50嵐 奇岩店,3.9,143,冰品飲料店,台北市北投區崇仁路一段70號,25.1265759,121.5013712
五十嵐,50嵐 泰山明志店,3.4,247,冰品飲料店,新北市泰山區明志路一段287號,25.0597187,121.4319575
五十嵐,50嵐 耕莘店,3.8,156,冰品飲料店,新北市新店區中正路351-3號,24.9759937,121.5350987
五十嵐,50嵐 北投店,3.3,203,珍珠奶茶,台北市北投區光明路21號,25.1326535,121.4991827
五十嵐,50嵐 寧夏店,2.7,236,珍珠奶茶,台北市大同區寧夏路47號,25.0573193,121.5155735
五十嵐,50嵐 莊敬店,3.1,375,冰品飲料店,台北市信義區莊敬路392號,25.0273449,121.56552
五十嵐,50嵐 德行店,3.8,287,冰品飲料店,台北市士林區德行西路60號,25.105171,121.522829
五十嵐,50嵐 士林文林店,3.9,466,冰品飲料店,台北市士林區文林路191號,25.0896857,121.5268826
五十嵐,50嵐 伊通店,4.1,364,冰品飲料店,台北市中山區伊通街66-2號,25.0526938,121.5346672
五十嵐,50嵐 文德店,3.8,237,冰品飲料店,台北市內湖區文德路20號,25.0783845,121.5794696
五十嵐,50嵐 開封店,3.5,258,冰品飲料店,台北市中正區開封街一段9號,25.0461185,121.5138822
五十嵐,50嵐 SOGO店,3.7,241,冰品飲料店,台北市大安區復興南路一段107巷23-3號,25.0436356,121.5454585
五十嵐,50嵐 永康店,3.6,534,冰品飲料店,台北市大安區永康街14巷2號,25.0312691,121.52938
五十嵐,50嵐 重新店,3.8,204,冰品飲料店,新北市三重區重新路三段5號,25.0616888,121.4953704
五十嵐,50嵐 明志科大店,4.1,234,冰品飲料店,新北市泰山區明志路三段121號,25.0407295,121.4251078
五十嵐,50嵐 市府店,3.1,138,冰品飲料店,台北市信義區忠孝東路五段2號捷運4號出口b1商鋪,25.0412591,121.567093
五十嵐,50嵐 雙連店,3.9,410,冰品飲料店,台北市中山區錦西街14號,25.0602912,121.5214967
五十嵐,50嵐 萬隆店,3.8,273,冰品飲料店,台北市文山區羅斯福路五段217號,25.0021686,121.5391303
五十嵐,50嵐 永吉店,4.6,33,冰品飲料店,台北市信義區永吉路30巷106號,25.0433834,121.5686001
