brand,name,star,comment,class,address,latitude,longitude
清心福全,清心福全 淡水沙崙店-珍珠奶茶及各式茶飲專賣店,4.0,173,珍珠奶茶,新北市淡水區沙崙路120號,25.1826769,121.4233029
清心福全,清心福全三重正義北-珍珠奶茶手搖飲料專賣店,3.3,121,無酒精飲料店,新北市三重區正義北路219號,25.0688097,121.4961032
清心福全,清心福全樹林俊英店-珍珠奶茶手搖飲料專賣店,4.0,86,珍珠奶茶,新北市樹林區俊英街137號1樓,25.0116482,121.4242026
清心福全,清心福全鶯歌中正店,3.7,72,無酒精飲料店,新北市鶯歌區中正三路83號,24.9410339,121.3385677
清心福全,清心福全 三重龍門店,4.4,132,冰品飲料店,新北市三重區龍門路93號,25.0724946,121.4973719
清心福全,清心福全淡水新市店-珍珠奶茶手搖專賣店,4.2,29,珍珠奶茶,新北市淡水區新市一路一段95號,25.1869655,121.4308343
清心福全,清心福全溪尾店-珍珠奶茶手搖飲料專賣店,3.0,109,冰品飲料店,新北市三重區溪尾街243號,25.0814781,121.4881421
清心福全,清心福全三峽中華店-珍珠奶茶手搖飲料專賣店,3.7,73,珍珠奶茶,新北市三峽區中華路21號1樓,24.9317207,121.3733697
清心福全,清心福全蘆洲民族店,4.2,149,冰品飲料店,新北市蘆洲區民族路208號,25.0875471,121.4798379
清心福全,清心福全板橋龍興店-珍珠奶茶手搖飲料專賣店,4.1,322,冰品飲料店,新北市板橋區龍興街9號,24.9996165,121.4426336
清心福全,清心福全五股凌雲店-珍珠奶茶手搖飲料專賣店,3.8,66,冰品飲料店,新北市五股區成泰路三段482號,25.1013654,121.4519126
清心福全,清心福全明燈店-珍珠奶茶手搖飲料專賣店,2.8,47,珍珠奶茶,新北市瑞芳區明燈路三段45號,25.1079477,121.806643
清心福全,清心福全八德店-珍珠奶茶手搖飲料專賣店,3.8,28,無酒精飲料店,新北市新莊區八德街94號,25.0215763,121.4242996
清心福全,清心福全八里龍米店--珍珠奶茶手搖飲專賣店,3.6,80,珍珠奶茶,新北市八里區龍米路一段206號,25.128137,121.4520271
清心福全,清心福全蘆洲三民店珍珠奶茶手搖飲料專賣店,4.0,95,冰品飲料店,新北市蘆洲區中山一路115號,25.0815111,121.4762405
清心福全,清心福全 板橋金華店,4.0,161,冰品飲料店,新北市板橋區中正路291號,25.0193364,121.4552958
清心福全,清心福全(中和華新店),2.7,151,冰品飲料店,新北市中和區華新街117號,24.9820071,121.5070271
清心福全,清心福全新莊民安西店-珍珠奶茶手搖飲料專賣店,3.7,90,珍珠奶茶,新北市新莊區民安西路120號1F,25.0185023,121.426718
清心福全,清心福全蘆洲得勝店-珍珠奶茶手搖飲料專賣店,4.0,196,珍珠奶茶,新北市蘆洲區得勝街123號,25.0833234,121.4722856
清心福全,清心福全三重重陽店-珍珠奶茶手搖飲料專賣店,3.3,134,冰品飲料店,新北市三重區重陽路一段71號,25.058788,121.486902
清心福全,清心福全汐止福德店,3.7,192,珍珠奶茶,新北市汐止區同興路272號,25.0654961,121.634061
清心福全,清心福全土城頂埔店,4.1,183,無酒精飲料店,新北市土城區中央路四段89號,24.9580054,121.4170157
清心福全,清心福全三重中興店-珍珠奶茶手搖飲料專賣店,4.0,114,無酒精飲料店,新北市三重區中正北路413號,25.0723767,121.4709021
清心福全,清心福全土城裕生店-珍珠奶茶手搖飲料專賣店,3.1,155,冰品飲料店,新北市土城區裕民路97號,24.9870499,121.4507526
清心福全,清心福全士林社子店-珍珠奶茶手搖飲料專賣店,3.4,199,無酒精飲料店,台北市士林區延平北路六段129號,25.0888325,121.5080202
清心福全,清心福全新店中正店-珍珠奶茶手搖飲料專賣店,2.0,182,無酒精飲料店,新北市新店區中正路503號,24.9840924,121.5334865
